Predicted,9.34E+017,thebarkingtweet,"RT @lennythepen: What about #Uber hacked #iPhones with #ApplePay?

Hackers may have all the @Applepay details!
Frightening! https://t.co/cK_",Negative,0.319468825,0.3533457841,0.3271853909,0
Predicted,9.34E+017,garywiv3,"RT @lennythepen: What about #Uber hacked #iPhones with #ApplePay?

Hackers may have all the @Applepay details!
Frightening! https://t.co/cK_",Negative,0.319468825,0.3533457841,0.3271853909,0
Predicted,9.35E+017,AchwaqKhalid,"RT @rob2775: Wednesday: Had a whinge about bank bizarre block on #ApplePay #Ecommerce #payments over Σ500.

Thursday: Product Director alre_",Neutral,0.3185213588,0.3282495223,0.3532291188,0
Predicted,9.35E+017,ol_king_col,"RT @rob2775: Wednesday: Had a whinge about bank bizarre block on #ApplePay #Ecommerce #payments over Σ500.

Thursday: Product Director alre_",Neutral,0.3185213588,0.3282495223,0.3532291188,0
Predicted,9.35E+017,seo_ea,"RT @rob2775: Wednesday: Had a whinge about bank bizarre block on #ApplePay #Ecommerce #payments over Σ500.

Thursday: Product Director alre_",Neutral,0.3185213588,0.3282495223,0.3532291188,0
Predicted,9.34E+017,AnneBoden,"RT @rob2775: Wednesday: Had a whinge about bank bizarre block on #ApplePay #Ecommerce #payments over Σ500.

Thursday: Product Director alre_",Neutral,0.3185213588,0.3282495223,0.3532291188,0
Predicted,9.34E+017,mchappers78,"RT @rob2775: Wednesday: Had a whinge about bank bizarre block on #ApplePay #Ecommerce #payments over Σ500.

Thursday: Product Director alre_",Neutral,0.3185213588,0.3282495223,0.3532291188,0
Predicted,9.34E+017,BoardfyTO,"RT @rob2775: Wednesday: Had a whinge about bank bizarre block on #ApplePay #Ecommerce #payments over Σ500.

Thursday: Product Director alre_",Neutral,0.3185213588,0.3282495223,0.3532291188,0
Predicted,9.34E+017,PrestaClubNet,"RT @rob2775: Wednesday: Had a whinge about bank bizarre block on #ApplePay #Ecommerce #payments over Σ500.

Thursday: Product Director alre_",Neutral,0.3185213588,0.3282495223,0.3532291188,0
Predicted,9.34E+017,GeoffreyB,"RT @rob2775: Wednesday: Had a whinge about bank bizarre block on #ApplePay #Ecommerce #payments over Σ500.

Thursday: Product Director alre_",Neutral,0.3185213588,0.3282495223,0.3532291188,0
Predicted,9.34E+017,Pay2Z,"RT @rob2775: Wednesday: Had a whinge about bank bizarre block on #ApplePay #Ecommerce #payments over Σ500.

Thursday: Product Director alre_",Neutral,0.3185213588,0.3282495223,0.3532291188,0
Predicted,9.35E+017,KirilKurdov,"RT @SavetheChildren: This #Thanksgiving, give back by using #ApplePay to donate and help us reach the most vulnerable children in the U.S a_",Positive,0.3449112886,0.327034899,0.3280538124,0
Predicted,9.34E+017,ossien1,"RT @lennythepen: @Uberfailjimmy @Apple @ApplePay @tim_cook @FBI Tim previously warned Travis about unsecured data__

#Apple customers are fe_",Negative,0.3117657779,0.3598284827,0.3284057393,0
Predicted,9.34E+017,kimbarrett,"RT @lennythepen: @Uberfailjimmy @Apple @ApplePay @tim_cook @FBI Tim previously warned Travis about unsecured data__

#Apple customers are fe_",Negative,0.3117657779,0.3598284827,0.3284057393,0
Predicted,9.34E+017,thebarkingtweet,"RT @lennythepen: @Uberfailjimmy @Apple @ApplePay @tim_cook @FBI Tim previously warned Travis about unsecured data__

#Apple customers are fe_",Negative,0.3117657779,0.3598284827,0.3284057393,0
Predicted,9.34E+017,garywiv3,"RT @lennythepen: @Uberfailjimmy @Apple @ApplePay @tim_cook @FBI Tim previously warned Travis about unsecured data__

#Apple customers are fe_",Negative,0.3117657779,0.3598284827,0.3284057393,0
Predicted,9.34E+017,Richard91154946,"RT @lennythepen: @Uberfailjimmy @Apple @ApplePay @tim_cook @FBI Tim previously warned Travis about unsecured data__

#Apple customers are fe_",Negative,0.3117657779,0.3598284827,0.3284057393,0
Predicted,9.34E+017,MikkiL,"RT @lennythepen: @Uberfailjimmy @Apple @ApplePay @tim_cook @FBI Tim previously warned Travis about unsecured data__

#Apple customers are fe_",Negative,0.3117657779,0.3598284827,0.3284057393,0
Predicted,9.34E+017,Uberfailjimmy,"RT @lennythepen: @Uberfailjimmy @Apple @ApplePay @tim_cook @FBI Tim previously warned Travis about unsecured data__

#Apple customers are fe_",Negative,0.3117657779,0.3598284827,0.3284057393,0
Predicted,9.34E+017,dannydervito,"RT @lennythepen: @Uberfailjimmy @Apple @ApplePay @tim_cook @FBI Tim previously warned Travis about unsecured data__

#Apple customers are fe_",Negative,0.3117657779,0.3598284827,0.3284057393,0
Predicted,9.34E+017,AskPastorP,"RT @SavetheChildren: This #Thanksgiving, give back by using #ApplePay to donate and help us reach the most vulnerable children in the U.S a_",Positive,0.3449112886,0.327034899,0.3280538124,0
Predicted,9.34E+017,CokieRoberts,"RT @SavetheChildren: This #Thanksgiving, give back by using #ApplePay to donate and help us reach the most vulnerable children in the U.S a_",Positive,0.3449112886,0.327034899,0.3280538124,0
Predicted,9.34E+017,blssfulserndpty,"RT @SavetheChildren: This #Thanksgiving, give back by using #ApplePay to donate and help us reach the most vulnerable children in the U.S a_",Positive,0.3449112886,0.327034899,0.3280538124,0
Predicted,9.33E+017,KimberlyGladwin,"RT @SavetheChildren: This #Thanksgiving, give back by using #ApplePay to donate and help us reach the most vulnerable children in the U.S a_",Positive,0.3449112886,0.327034899,0.3280538124,0
Predicted,9.33E+017,hamb0ne250,"RT @SavetheChildren: This #Thanksgiving, give back by using #ApplePay to donate and help us reach the most vulnerable children in the U.S a_",Positive,0.3449112886,0.327034899,0.3280538124,0
Predicted,9.33E+017,The_Gordozilla,"RT @SavetheChildren: This #Thanksgiving, give back by using #ApplePay to donate and help us reach the most vulnerable children in the U.S a_",Positive,0.3449112886,0.327034899,0.3280538124,0
Predicted,9.33E+017,bizrockstar,"RT @sffed: In the world of #ApplePay, #Bitcoin &amp; #Square, are the days of #cash numbered? Our #SFFed blog post explores by looking at cash_",Neutral,0.3200677039,0.3254659619,0.3544663341,0
Predicted,9.33E+017,eataduckimust,"RT @reneritchie: Used #ApplePay. Literally could not have been easier.

https://t.co/TnupK4KslA https://t.co/xoEsjQiqk9",Positive,0.3486314553,0.3287899296,0.3225786151,0
Predicted,9.33E+017,thicketdweller,"RT @reneritchie: Used #ApplePay. Literally could not have been easier.

https://t.co/TnupK4KslA https://t.co/xoEsjQiqk9",Positive,0.3486314553,0.3287899296,0.3225786151,0
Predicted,9.33E+017,MarkCJohnson1,"RT @sffed: In the world of #ApplePay, #Bitcoin &amp; #Square, are the days of #cash numbered? Our #SFFed blog post explores by looking at cash_",Neutral,0.3200677039,0.3254659619,0.3544663341,0
Predicted,9.33E+017,MarkMullinix,"RT @sffed: In the world of #ApplePay, #Bitcoin &amp; #Square, are the days of #cash numbered? Our #SFFed blog post explores by looking at cash_",Neutral,0.3200677039,0.3254659619,0.3544663341,0
Predicted,9.33E+017,CdVinEnglish,"RT @sffed: In the world of #ApplePay, #Bitcoin &amp; #Square, are the days of #cash numbered? Our #SFFed blog post explores by looking at cash_",Neutral,0.3200677039,0.3254659619,0.3544663341,0
Predicted,9.33E+017,valv0,"RT @reneritchie: Used #ApplePay. Literally could not have been easier.

https://t.co/TnupK4KslA https://t.co/xoEsjQiqk9",Positive,0.3486314553,0.3287899296,0.3225786151,0
Predicted,9.33E+017,Hayek_2017,"RT @sffed: In the world of #ApplePay, #Bitcoin &amp; #Square, are the days of #cash numbered? Our #SFFed blog post explores by looking at cash_",Neutral,0.3200677039,0.3254659619,0.3544663341,0
Predicted,9.33E+017,jasonanthonyguy,"RT @reneritchie: Used #ApplePay. Literally could not have been easier.

https://t.co/TnupK4KslA https://t.co/xoEsjQiqk9",Positive,0.3486314553,0.3287899296,0.3225786151,0
Predicted,9.33E+017,salvodan,"RT @reneritchie: Used #ApplePay. Literally could not have been easier.

https://t.co/TnupK4KslA https://t.co/xoEsjQiqk9",Positive,0.3486314553,0.3287899296,0.3225786151,0
Predicted,9.33E+017,HollyGoDarkly,"RT @reneritchie: Used #ApplePay. Literally could not have been easier.

https://t.co/TnupK4KslA https://t.co/xoEsjQiqk9",Positive,0.3486314553,0.3287899296,0.3225786151,0
Predicted,9.33E+017,JumpingJeff63,"RT @reneritchie: Used #ApplePay. Literally could not have been easier.

https://t.co/TnupK4KslA https://t.co/xoEsjQiqk9",Positive,0.3486314553,0.3287899296,0.3225786151,0
Predicted,9.33E+017,Aleen,"RT @reneritchie: Used #ApplePay. Literally could not have been easier.

https://t.co/TnupK4KslA https://t.co/xoEsjQiqk9",Positive,0.3486314553,0.3287899296,0.3225786151,0
Predicted,9.33E+017,QcanApp,"RT @sffed: In the world of #ApplePay, #Bitcoin &amp; #Square, are the days of #cash numbered? Our #SFFed blog post explores by looking at cash_",Neutral,0.3200677039,0.3254659619,0.3544663341,0
Predicted,9.33E+017,SaraGomezAranci,"RT @sffed: In the world of #ApplePay, #Bitcoin &amp; #Square, are the days of #cash numbered? Our #SFFed blog post explores by looking at cash_",Neutral,0.3200677039,0.3254659619,0.3544663341,0
Predicted,9.33E+017,JosephPSullivan,"RT @sffed: In the world of #ApplePay, #Bitcoin &amp; #Square, are the days of #cash numbered? Our #SFFed blog post explores by looking at cash_",Neutral,0.3200677039,0.3254659619,0.3544663341,0
Predicted,9.33E+017,kellyoc6,"RT @JGcauses: BIG NEWS! Donate with #ApplePay is now available to 1,100 UK #charities on @JustGiving making it even easier for people to gi_",Positive,0.3552994976,0.3232732019,0.3214273005,0
Predicted,9.33E+017,Holly_Christie,"RT @JGcauses: BIG NEWS! Donate with #ApplePay is now available to 1,100 UK #charities on @JustGiving making it even easier for people to gi_",Positive,0.3552994976,0.3232732019,0.3214273005,0
Predicted,9.33E+017,nickede,"RT @JGcauses: BIG NEWS! Donate with #ApplePay is now available to 1,100 UK #charities on @JustGiving making it even easier for people to gi_",Positive,0.3552994976,0.3232732019,0.3214273005,0
Predicted,9.33E+017,russellbenson,"RT @JGcauses: BIG NEWS! Donate with #ApplePay is now available to 1,100 UK #charities on @JustGiving making it even easier for people to gi_",Positive,0.3552994976,0.3232732019,0.3214273005,0
Predicted,9.33E+017,rhys_goode,"RT @JGcauses: BIG NEWS! Donate with #ApplePay is now available to 1,100 UK #charities on @JustGiving making it even easier for people to gi_",Positive,0.3552994976,0.3232732019,0.3214273005,0
Predicted,9.33E+017,tomdefraine,"RT @JGcauses: BIG NEWS! Donate with #ApplePay is now available to 1,100 UK #charities on @JustGiving making it even easier for people to gi_",Positive,0.3552994976,0.3232732019,0.3214273005,0
Predicted,9.32E+017,wergruen,"RT @netana_80: Apples record services revenue suggests growth in Apple Pay, Apple Music https://t.co/YoP96uP0oN #digitalization #apple",Neutral,0.3281323404,0.3358409055,0.3360267541,0
Predicted,9.32E+017,MetroPulseUSA,"RT @netana_80: Apples record services revenue suggests growth in Apple Pay, Apple Music https://t.co/YoP96uP0oN #digitalization #apple",Neutral,0.3281323404,0.3358409055,0.3360267541,0
Predicted,9.32E+017,theonedevguru,"RT @netana_80: Apples record services revenue suggests growth in Apple Pay, Apple Music https://t.co/YoP96uP0oN #digitalization #apple",Neutral,0.3281323404,0.3358409055,0.3360267541,0
Predicted,9.33E+017,moniquesayasith,"RT @101babich: Payment Revolution: How Apple and Android Are Changing How We Pay for Products Today

https://t.co/Bd4C5STZri

#UX #UI #desi_",Neutral,0.3302014882,0.334669611,0.3351289007,0
Predicted,9.33E+017,Helduong,"RT @101babich: Payment Revolution: How Apple and Android Are Changing How We Pay for Products Today

https://t.co/Bd4C5STZri

#UX #UI #desi_",Neutral,0.3302014882,0.334669611,0.3351289007,0
Predicted,9.35E+017,aapl4ever,RT @appleinsider: .@Apple highlights #ApplePay charity resources for 'Giving Tuesday' https://t.co/iLOuz8LLqb https://t.co/Ux9diljAbA,Positive,0.3426297756,0.3272618966,0.3301083278,0
Predicted,9.35E+017,ishemon,RT @appleinsider: .@Apple highlights #ApplePay charity resources for 'Giving Tuesday' https://t.co/iLOuz8LLqb https://t.co/Ux9diljAbA,Positive,0.3426297756,0.3272618966,0.3301083278,0
Predicted,9.35E+017,robfol,RT @appleinsider: .@Apple highlights #ApplePay charity resources for 'Giving Tuesday' https://t.co/iLOuz8LLqb https://t.co/Ux9diljAbA,Positive,0.3426297756,0.3272618966,0.3301083278,0
Predicted,9.35E+017,appleinsider,.@Apple highlights #ApplePay charity resources for 'Giving Tuesday' https://t.co/iLOuz8LLqb https://t.co/Ux9diljAbA,Positive,0.3498223881,0.3233483446,0.3268292673,14
Predicted,9.35E+017,AchwaqKhalid,RT @CombatStress: You can now use #ApplePay as a way of donating to us on our @justgiving page. We're excited! @Apple https://t.co/GSs9TcuK_,Positive,0.3540775818,0.3220005239,0.3239218943,0
Predicted,9.34E+017,FirewolfBlaze,"RT @ABUDiapers: Since I guess SOME of you are interested, I guess I will make sure ya'll know that Canada and the USA are able to accept Bi_",Neutral,0.3290742589,0.323410728,0.3475150131,0
Predicted,9.34E+017,babytechpup,"RT @ABUDiapers: Since I guess SOME of you are interested, I guess I will make sure ya'll know that Canada and the USA are able to accept Bi_",Neutral,0.3290742589,0.323410728,0.3475150131,0
Predicted,9.34E+017,AnimeDude892,"RT @ABUDiapers: Since I guess SOME of you are interested, I guess I will make sure ya'll know that Canada and the USA are able to accept Bi_",Neutral,0.3290742589,0.323410728,0.3475150131,0
Predicted,9.34E+017,avatar_song,"RT @ABUDiapers: Since I guess SOME of you are interested, I guess I will make sure ya'll know that Canada and the USA are able to accept Bi_",Neutral,0.3290742589,0.323410728,0.3475150131,0
Predicted,9.34E+017,TheLittleHalf,"RT @ABUDiapers: Since I guess SOME of you are interested, I guess I will make sure ya'll know that Canada and the USA are able to accept Bi_",Neutral,0.3290742589,0.323410728,0.3475150131,0
Predicted,9.34E+017,ToySoldierXXII,RT @CombatStress: You can now use #ApplePay as a way of donating to us on our @justgiving page. We're excited! @Apple https://t.co/GSs9TcuK_,Positive,0.3540775818,0.3220005239,0.3239218943,0
Predicted,9.34E+017,CllrJHoulbrook,RT @CombatStress: You can now use #ApplePay as a way of donating to us on our @justgiving page. We're excited! @Apple https://t.co/GSs9TcuK_,Positive,0.3540775818,0.3220005239,0.3239218943,0
Predicted,9.34E+017,potteryptsd24,RT @CombatStress: You can now use #ApplePay as a way of donating to us on our @justgiving page. We're excited! @Apple https://t.co/GSs9TcuK_,Positive,0.3540775818,0.3220005239,0.3239218943,0
Predicted,9.35E+017,SirajUmmadam,"RT @DubaiPoliceHQ: Payments at our service centers are much easier with #ApplePay.

#DubaiPolice #YourSecurityOurHappiness https://t.co/9r7_",Positive,0.3454458542,0.3264853958,0.3280687501,0
Predicted,9.34E+017,akdm_bot,RT @CStoreNews_: #CyberMondayEC  #ecommerce  #CyberSecurity #CyberMonday Future of #retail shopping experience is powered by artificial int_,Neutral,0.3324967857,0.3215541703,0.345949044,0
Predicted,9.34E+017,CategoryWins,RT @CStoreNews_: #CyberMondayEC  #ecommerce  #CyberSecurity #CyberMonday Future of #retail shopping experience is powered by artificial int_,Neutral,0.3324967857,0.3215541703,0.345949044,0
Predicted,9.34E+017,CStoreNews_,RT @CStoreNews_: #CyberMondayEC  #ecommerce  #CyberSecurity #CyberMonday Future of #retail shopping experience is powered by artificial int_,Neutral,0.3324967857,0.3215541703,0.345949044,0
Predicted,9.34E+017,PrestaClubNet,RT @CStoreNews_: #CyberMondayEC  #ecommerce  #CyberSecurity #CyberMonday Future of #retail shopping experience is powered by artificial int_,Neutral,0.3324967857,0.3215541703,0.345949044,0
Predicted,9.34E+017,MoHaMeD_7mOoOdY,"RT @DubaiPoliceHQ: Payments at our service centers are much easier with #ApplePay.

#DubaiPolice #YourSecurityOurHappiness https://t.co/9r7_",Positive,0.3454458542,0.3264853958,0.3280687501,0
Predicted,9.34E+017,hanyegy,"RT @DubaiPoliceHQ: Payments at our service centers are much easier with #ApplePay.

#DubaiPolice #YourSecurityOurHappiness https://t.co/9r7_",Positive,0.3454458542,0.3264853958,0.3280687501,0
Predicted,9.34E+017,dub05807,"RT @DubaiPoliceHQ: Payments at our service centers are much easier with #ApplePay.

#DubaiPolice #YourSecurityOurHappiness https://t.co/9r7_",Positive,0.3454458542,0.3264853958,0.3280687501,0
Predicted,9.33E+017,markgibaud,"RT @jon_bedford: This is something I am *very* excited about, as we're the *first* fundraising website to offer #ApplePay __ https://t.co/HE_",Positive,0.3462585537,0.3257165882,0.3280248582,0
Predicted,9.33E+017,OllyWhittle,"RT @jon_bedford: This is something I am *very* excited about, as we're the *first* fundraising website to offer #ApplePay __ https://t.co/HE_",Positive,0.3462585537,0.3257165882,0.3280248582,0
Predicted,9.33E+017,missdeg,"RT @jon_bedford: This is something I am *very* excited about, as we're the *first* fundraising website to offer #ApplePay __ https://t.co/HE_",Positive,0.3462585537,0.3257165882,0.3280248582,0
Predicted,9.33E+017,dansmythphoto,"RT @jon_bedford: This is something I am *very* excited about, as we're the *first* fundraising website to offer #ApplePay __ https://t.co/HE_",Positive,0.3462585537,0.3257165882,0.3280248582,0
Predicted,9.33E+017,sriramaa,"RT @technewsinc: Apple Pay makes their first deal with major French Bank, Societe Generale 
#ApplePay https://t.co/rrjnWB36Dq",Neutral,0.3281218719,0.3242131491,0.347664979,0
Predicted,9.33E+017,ChChable,"RT @technewsinc: Apple Pay makes their first deal with major French Bank, Societe Generale 
#ApplePay https://t.co/rrjnWB36Dq",Neutral,0.3281218719,0.3242131491,0.347664979,0
Predicted,9.33E+017,TheSMletter,"RT @technewsinc: Apple Pay makes their first deal with major French Bank, Societe Generale 
#ApplePay https://t.co/rrjnWB36Dq",Neutral,0.3281218719,0.3242131491,0.347664979,0
Predicted,9.32E+017,KatieLyon9,"RT @Vacatia: Book your holiday #familytravel with
5 ways to pay! _____
_Credit Card
_@AmazonPay
_#ApplePay
_2 to 4 interest-free ""flexpay"" p_",Positive,0.339575643,0.3287683988,0.3316559582,0
Predicted,9.32E+017,Maybach__Lanae,"RT @Vacatia: Book your holiday #familytravel with
5 ways to pay! _____
_Credit Card
_@AmazonPay
_#ApplePay
_2 to 4 interest-free ""flexpay"" p_",Positive,0.339575643,0.3287683988,0.3316559582,0
Predicted,9.32E+017,DeenoLaGwaila,"RT @Vacatia: Book your holiday #familytravel with
5 ways to pay! _____
_Credit Card
_@AmazonPay
_#ApplePay
_2 to 4 interest-free ""flexpay"" p_",Positive,0.339575643,0.3287683988,0.3316559582,0
Predicted,9.32E+017,bjkbrady,"RT @Vacatia: Book your holiday #familytravel with
5 ways to pay! _____
_Credit Card
_@AmazonPay
_#ApplePay
_2 to 4 interest-free ""flexpay"" p_",Positive,0.339575643,0.3287683988,0.3316559582,0
Predicted,9.35E+017,jaydeboom,RT @iPhoneHackx: iPhone X Side Button Cheat Sheet: 11 Things You Need to Use the Side Button https://t.co/7DcsJQgNjL #ApplePay #iPhoneX #Si_,Positive,0.345569446,0.3267937306,0.3276368234,0
Predicted,9.35E+017,dreamchasersr,RT @iPhoneHackx: iPhone X Side Button Cheat Sheet: 11 Things You Need to Use the Side Button https://t.co/7DcsJQgNjL #ApplePay #iPhoneX #Si_,Positive,0.345569446,0.3267937306,0.3276368234,0
Predicted,9.35E+017,mikeshady,RT @iPhoneHackx: iPhone X Side Button Cheat Sheet: 11 Things You Need to Use the Side Button https://t.co/7DcsJQgNjL #ApplePay #iPhoneX #Si_,Positive,0.345569446,0.3267937306,0.3276368234,0
Predicted,9.34E+017,coogan2000,RT @CombatStress: You can now use #ApplePay as a way of donating to us on our @justgiving page. We're excited! @Apple https://t.co/GSs9TcuK_,Positive,0.3540775818,0.3220005239,0.3239218943,0
Predicted,9.34E+017,ossien1,RT @Uberfailjimmy: @lennythepen @Apple @ApplePay @tim_cook @FBI Theyll soon realise were being heard when their profits take a https://t._,Negative,0.3141569215,0.3586707327,0.3271723458,0
Predicted,9.34E+017,lennythepen,RT @Uberfailjimmy: @lennythepen @Apple @ApplePay @tim_cook @FBI Theyll soon realise were being heard when their profits take a https://t._,Negative,0.3141569215,0.3586707327,0.3271723458,0
Predicted,9.34E+017,westendtaxi,RT @Uberfailjimmy: @lennythepen @Apple @ApplePay @tim_cook @FBI Theyll soon realise were being heard when their profits take a https://t._,Negative,0.3141569215,0.3586707327,0.3271723458,0
Predicted,9.34E+017,DeanoDeansilvo,RT @Sarcoma_UK: Now its even easier to support #TeamSarcoma with @JustGiving. Were one of the first charities to accept #ApplePay. https:_,Positive,0.353133824,0.3226938111,0.3241723649,0
Predicted,9.34E+017,TS_3502,RT @CombatStress: You can now use #ApplePay as a way of donating to us on our @justgiving page. We're excited! @Apple https://t.co/GSs9TcuK_,Positive,0.3540775818,0.3220005239,0.3239218943,0
Predicted,9.34E+017,_Pauline_C,RT @Sarcoma_UK: Now its even easier to support #TeamSarcoma with @JustGiving. Were one of the first charities to accept #ApplePay. https:_,Positive,0.353133824,0.3226938111,0.3241723649,0
Predicted,9.34E+017,JamesAgombar,RT @CombatStress: You can now use #ApplePay as a way of donating to us on our @justgiving page. We're excited! @Apple https://t.co/GSs9TcuK_,Positive,0.3540775818,0.3220005239,0.3239218943,0
Predicted,9.34E+017,CombatStress,You can now use #ApplePay as a way of donating to us on our @justgiving page. We're excited! @Apple_ https://t.co/Aev3ZXMkc4,Positive,0.3594830298,0.3180487034,0.3224682669,4
Predicted,9.34E+017,KatTucks,RT @Sarcoma_UK: Now its even easier to support #TeamSarcoma with @JustGiving. Were one of the first charities to accept #ApplePay. https:_,Positive,0.353133824,0.3226938111,0.3241723649,0
Predicted,9.33E+017,TechGuyBert,RT @LifeHacksIRL: Apple Watch Tips &amp; Tricks! watchOS 4 Edition! https://t.co/XaqHjiexC9 #AppleWatch #AppleWatchSeries3 #applepay #wearables_,Neutral,0.3305358143,0.332749919,0.3367142667,0
Predicted,9.33E+017,LifeHacksIRL,Apple Watch Tips &amp; Tricks! watchOS 4 Edition! https://t.co/XaqHjiexC9 #AppleWatch #AppleWatchSeries3 #applepay #wearables #tech,Neutral,0.3316410759,0.3320552089,0.3363037152,1
Predicted,9.33E+017,IamBindiya,RT @ushyaku: Are you ready to take your business to the next level? Just share your idea with our experts at @ushyaku and kick off your new_,Neutral,0.332058011,0.3213685295,0.3465734594,0
Predicted,9.33E+017,jjrc,"RT @flaviog: #Puromac 468: 'ApplePay con FaceID :-(' publicado!
https://t.co/1C0EQdrydr
https://t.co/O18LnFtl7v
https://t.co/zNQST06bvn
@fe_",Positive,0.3360075461,0.3319075532,0.3320849006,0
Predicted,9.33E+017,fedhat,"RT @flaviog: #Puromac 468: 'ApplePay con FaceID :-(' publicado!
https://t.co/1C0EQdrydr
https://t.co/O18LnFtl7v
https://t.co/zNQST06bvn
@fe_",Positive,0.3360075461,0.3319075532,0.3320849006,0
Predicted,9.33E+017,jantongo,"RT @flaviog: #Puromac 468: 'ApplePay con FaceID :-(' publicado!
https://t.co/1C0EQdrydr
https://t.co/O18LnFtl7v
https://t.co/zNQST06bvn
@fe_",Positive,0.3360075461,0.3319075532,0.3320849006,0
Predicted,9.33E+017,OptimusPrashant,RT @ushyaku: Are you ready to take your business to the next level? Just share your idea with our experts at @ushyaku and kick off your new_,Neutral,0.332058011,0.3213685295,0.3465734594,0
Predicted,9.33E+017,ushyaku,RT @ushyaku: Are you ready to take your business to the next level? Just share your idea with our experts at @ushyaku and kick off your new_,Neutral,0.332058011,0.3213685295,0.3465734594,0
Predicted,9.33E+017,rpramoth,"RT @Dazeinfo: According to Juniper Research, Apple Pay will rule the mobile wallet industry for the next few years.
Read: https://t.co/vT9X_",Positive,0.3481201009,0.3231326256,0.3287472735,0
Predicted,9.33E+017,genecowan,RT @kevinkeitai: But when you @AskTarget theyre still working on or looking into #ApplePay https://t.co/GjMiBkuv9J,Neutral,0.328256907,0.3238098009,0.347933292,0
Predicted,9.33E+017,genecowan,"RT @ChrisMcCrackin: @Target its almost 2018, why do you not accept #ApplePay in store yet? #GoodGrief",Positive,0.344121125,0.3253653234,0.3305135516,0
Predicted,9.33E+017,jgobble,"RT @ChrisMcCrackin: @Target its almost 2018, why do you not accept #ApplePay in store yet? #GoodGrief",Positive,0.344121125,0.3253653234,0.3305135516,0
Predicted,9.33E+017,kevinkeitai,"RT @ChrisMcCrackin: @Target its almost 2018, why do you not accept #ApplePay in store yet? #GoodGrief",Positive,0.344121125,0.3253653234,0.3305135516,0
Predicted,9.33E+017,Thailer_Jaymz,RT @kevinkeitai: But when you @AskTarget theyre still working on or looking into #ApplePay https://t.co/GjMiBkuv9J,Neutral,0.328256907,0.3238098009,0.347933292,0
Predicted,9.33E+017,jgobble,RT @kevinkeitai: But when you @AskTarget theyre still working on or looking into #ApplePay https://t.co/GjMiBkuv9J,Neutral,0.328256907,0.3238098009,0.347933292,0
Predicted,9.33E+017,zaffna,"RT @Dazeinfo: According to Juniper Research, Apple Pay will rule the mobile wallet industry for the next few years.
Read: https://t.co/vT9X_",Positive,0.3481201009,0.3231326256,0.3287472735,0
Predicted,9.33E+017,ChChable,"RT @Dazeinfo: According to Juniper Research, Apple Pay will rule the mobile wallet industry for the next few years.
Read: https://t.co/vT9X_",Positive,0.3481201009,0.3231326256,0.3287472735,0
Predicted,9.33E+017,VevueFinland,"RT @govevue: UPDATE! you can now purchase #Vevue Tokens with #ApplePay. More ICO updates here:  https://t.co/nCOOsityjR

#fintech #ICO #cry_",Positive,0.3443681139,0.3238888671,0.331743019,0
Predicted,9.32E+017,Thailer_Jaymz,RT @WilliamKluss: @HEB you know what would be a better option then me holding my card? If you enable NFC. #ApplePay #getwiththetimes #badus_,Positive,0.3457643269,0.3211860114,0.3330496617,0
Predicted,9.32E+017,JumpingJeff63,RT @WilliamKluss: @HEB you know what would be a better option then me holding my card? If you enable NFC. #ApplePay #getwiththetimes #badus_,Positive,0.3457643269,0.3211860114,0.3330496617,0
Predicted,9.32E+017,Thailer_Jaymz,RT @newmanhaley: @Target plz get set up with ApplePay already,Negative,0.331893244,0.3407497976,0.3273569585,0
Predicted,9.32E+017,ChairezCiro,"RT @Daily_Dripper: When you need a new battery...
BAD 
#iPhone @Apple #ApplePay #SaturdayMotivation https://t.co/k8ur0Gv9DA",Neutral,0.3316071621,0.3221883166,0.3462045213,0
Predicted,9.32E+017,Daily_Dripper,"RT @Daily_Dripper: When you need a new battery...
BAD 
#iPhone @Apple #ApplePay #SaturdayMotivation https://t.co/k8ur0Gv9DA",Neutral,0.3316071621,0.3221883166,0.3462045213,0
Predicted,9.32E+017,KBuschel,"RT @hansemannnn: #ApplePay for #Titanium 2.0.0: Now with @braintree integration, improved production build-settings and more! 

https://t.c_",Negative,0.3325645093,0.3341494969,0.3332859939,0
Predicted,9.32E+017,crAppleSupport,"RT @Daily_Dripper: When you need a new battery...
BAD 
#iPhone @Apple #ApplePay #SaturdayMotivation https://t.co/k8ur0Gv9DA",Neutral,0.3316071621,0.3221883166,0.3462045213,0
Predicted,9.32E+017,G33K_SQUAD,RT @newmanhaley: @Target plz get set up with ApplePay already,Negative,0.331893244,0.3407497976,0.3273569585,0
Predicted,9.35E+017,OCA1483,RT @CStoreNews_: #CyberMonday #ecommerce  CyberSecurity CyberMonday Future of #retail shopping experience is powered by artificial intellig_,Neutral,0.3280892068,0.3214017172,0.350509076,0
Predicted,9.35E+017,CStoreNews_,RT @CStoreNews_: #CyberMonday #ecommerce  CyberSecurity CyberMonday Future of #retail shopping experience is powered by artificial intellig_,Neutral,0.3280892068,0.3214017172,0.350509076,0
Predicted,9.35E+017,CStoreNews_,#CyberMonday #ecommerce  CyberSecurity CyberMonday Future of #retail shopping experience is powered by artificial i_ https://t.co/Ptfm6mzzF8,Neutral,0.3288698451,0.3175179852,0.3536121697,3
