Predicted,"RT @isitohbi: ITEMS FOR SALE:
- Shipping NOT included in price. Buyer pays &amp; can choose method (standard, priority, overnight)
- Discounts_",Positive,0.3403441869,0.3254137114,0.3342421017
Predicted,RT @MrClarkL: @GlosLiveOnline With ApplePay you arent limited to Σ30. There isnt a limit like a contactless debit or credit card. Not man_,Positive,0.3435182048,0.3258240421,0.3306577531
Predicted,@MetroUK @us@int @usmint @Interior @ENERGY @POTUS @FLOTUS @WaysandMeansGOP @WaysMeansCmte @SpeakerRyan #UNSC #UNGA_ https://t.co/0W6HSGILnr,Neutral,0.3205853904,0.3396161829,0.3397984268
Predicted,RT @NFCTimes4News: Norwegian Banks Move to Defend Against Global Tech Giants by Uniting Payments Services https://t.co/mcFpTsGAuG #nfc #App_,Negative,0.3172906518,0.3532141918,0.3294951564
Predicted,"RT @KVanderhoydonk: N26 adds Apple Pay support in France, Spain, Italy and Finland https://t.co/JzsvtllOwi #applepay",Positive,0.3357604126,0.3318419447,0.3323976427
Predicted,RT @thebenimou: Most accepted #Fintech for #MobilePayments? #Applepay #Paypal #Masterpass #Androidpay #VisaCheckout #SamsungPay @MikeQuinda_,Positive,0.3359747742,0.3319226531,0.3321025727
Predicted,RT @Oudotklein: RT @thebenimou: Most accepted #Fintech for #MobilePayments? #Applepay #Paypal #Masterpass #Androidpay #VisaCheckout #Samsun_,Positive,0.334640412,0.3325895842,0.3327700038
Predicted,RT @thebenimou: Most accepted #Fintech for #MobilePayments? #Applepay #Paypal #Masterpass #Androidpay #VisaCheckout_ https://t.co/lnDh2ypNUO,Positive,0.3374719769,0.3311744264,0.3313535967
Predicted,Most accepted #Fintech for #MobilePayments? #Applepay #Paypal #Masterpass #Androidpay #VisaCheckout #SamsungPay_ https://t.co/SbPUgrfqBR,Positive,0.3436193959,0.3281016561,0.328278948
Predicted,"N26 adds Apple Pay support in France, Spain, Italy and Finland https://t.co/JzsvtllOwi #applepay",Positive,0.339245181,0.3300690888,0.3306857302
Predicted,RT @NickTheSilent: @AP4Liberty I remember when Apple banned the Coinbase app from the AppStore because #bitcoin competed with ApplePay. Do_,Negative,0.3232195035,0.3475869627,0.3291935338
Predicted,"RT @iBeckTech: Ordered a #Christmas gift for my roommate in the @Target app. Got 15 percent off, free shipping, and I was able to pay with_",Positive,0.345709504,0.3263894478,0.3279010482
Predicted,RT @iamCarsonTaylor: Future things I need in Animal Crossing: ability to send letters to friends. Fossils. Resetti. All that Gracie grace f_,Neutral,0.3193475387,0.3297531067,0.3508993546
Predicted,"RT @N26_Support: @aliouftw Hey, it is not necessary to sign anything with #ApplePay.",Positive,0.3421427682,0.3286120073,0.3292452245
Predicted,"@aliouftw Hey, it is not necessary to sign anything with #ApplePay.",Positive,0.3474331992,0.3259265453,0.3266402556
Predicted,RT @adk431: #Apple #ApplePayAustralia #CBA #NAB #ANZ Why is it that the remaining 3 big banks refuse to implement ApplePay when it is shown_,Negative,0.323045896,0.3514679346,0.3254861694
Predicted,RT @CharismaRecruit: You can now donate on JustGiving with Apple Pay #UKFundraising #ApplePay @JustGiving https://t.co/oo0XcE7VHq,Positive,0.3653352236,0.313250072,0.3214147044
Predicted,"RT @Adam36627207: @RevolutApp - The sooner you add #ApplePay the sooner I can show my ""traditional"" bank the door. #patientlywaiting https:_",Neutral,0.3311587049,0.3183209847,0.3505203104
Predicted,"RT @Pillai_Sunil: Most accepted #FinTech for #MobilePayments?
#Applepay
#Paypal
#Masterpass
#Androidpay
#VisaCheckout
#SamsungPay
https://t_",Positive,0.3392589524,0.3302810881,0.3304599595
Predicted,"RT @taylorutzc: Another day, another #ApplePay country except for Mexico. @Apple what is going on?",Positive,0.3352439956,0.3322048993,0.3325511051
Predicted,RT @_hungryfoodie_: Almost 18 months to the day since #ApplePay was introduce in Australia and @Suncorp is still no closer to giving its cu_,Positive,0.3369156171,0.3309235663,0.3321608166
Predicted,"RT @cellpointmobile: CellPoint Mobile offers ready-built solutions to implement #ApplePay and other APMs quickly, securely and with minimal_",Negative,0.3307533401,0.3362194605,0.3330271993
Predicted,"RT @midwestnocoast: #ApplePay is mad clutch. easy to use, fast, secure, accurate. 10/10",Neutral,0.3316272875,0.332802094,0.3355706185
Predicted,"Most accepted #FinTech for #MobilePayments?
#Applepay
#Paypal
#Masterpass
#Androidpay
#VisaCheckout
#SamsungPay_ https://t.co/Jf935keeV1",Positive,0.3457405334,0.3270413738,0.3272180928
Predicted,RT @jhannah469: @Mastercard Ill stick with #ApplePay,Neutral,0.3350481249,0.32898742,0.3359644551
Predicted,"RT @obsidiansec: #BlackFriday is a good day to be a shopper, but it's a great day to be a hacker. So enjoy the deals, but keep security in_",Positive,0.3516603714,0.32056333,0.3277762986
Predicted,RT @JDComforte: The iPhone is the most popular smartphone in the UK https://t.co/aQzy5Fnye8 #iphone #UK #mobilephone #applepay,Positive,0.3501007024,0.3231737604,0.3267255372
Predicted,"#ApplePay is mad clutch. easy to use, fast, secure, accurate. 10/10",Positive,0.3345726665,0.3310930481,0.3343342853
Predicted,RT @hebtroco: Our website has #ApplePay so you can checkout with one finger even if you are drunk. No typing needed. https://t.co/UwiZNoj6s_,Positive,0.3471401958,0.3226330948,0.3302267093
Predicted,RT @divekaryash: Hey @Apple @AppleSupport Just realised we havent heard anything about #iCloud messages sync and #ApplePay cash. Supposed t_,Positive,0.337342898,0.3341129038,0.3285441981
Predicted,@Mastercard Ill stick with #ApplePay,Positive,0.3432745503,0.3235177438,0.3332077059
Predicted,RT @kninjaknetwork: Are you trying to set up ApplePay with #DreamPayments? Here's how. https://t.co/PqS18H2QBr #Apps  #Bookkeepers @dreampa_,Negative,0.3272082656,0.3383044493,0.3344872851
Predicted,Are you trying to set up ApplePay with #DreamPayments? Here's how. https://t.co/PqS18H2QBr #Apps  #Bookkeepers_ https://t.co/3HerolSrWd,Negative,0.329844286,0.3374650863,0.3326906278
Predicted,RT @Constantine425: Hey @Apple @AppleSupport @itunes @AppleMusic Can you please put the ability to rate songs back in the iPhone music app?_,Negative,0.3336493382,0.3339997921,0.3323508697
Predicted,RT @CommunicatiePR: That note in your wallet vs. applepay #generationmix #TEDxHaarlem. Mss. Weet Annevanderknol the answer...,Neutral,0.3291728557,0.3331975885,0.3376295558
Predicted,That note in your wallet vs. applepay #generationmix #TEDxHaarlem. Mss. Weet Annevanderknol the answer...,Neutral,0.3310494085,0.3319573661,0.3369932253
Predicted,RT @Gameandwildlife: Great news! @JustGiving now accept #ApplePay so it's even easier for you to donate to @TrooperSnooks who is running a_,Positive,0.3571945922,0.3204313985,0.3223740093
Predicted,"RT @Mort_on_Finance: So, just to confuse you a little...apparently these are the #MobilePayments non-mobile payment users would consider ma_",Positive,0.3442374602,0.3249242923,0.3308382475
Predicted,RT @nazmiplakolli: @CreditAgricole Paylib __ ApplePay _,Negative,0.3289688436,0.340093476,0.3309376804
Predicted,RT @UncleTimi: Forgot my Oyster Card at home but I serve a living God. #ApplePay,Positive,0.337987635,0.327414892,0.3345974729
Predicted,Forgot my Oyster Card at home but I serve a living God. #ApplePay,Positive,0.341641748,0.3250497526,0.3333084995
Predicted,@CreditAgricole Paylib __ ApplePay _,Negative,0.3339075315,0.3393861021,0.3267063665
Predicted,"RT @emilyvcullen: Thanks @sweetgreen for rescuing me as I had cash and no card!! You should have #applepay though, would help the Londoners_",Positive,0.3362901128,0.3321974843,0.331512403
Predicted,"@FRS_Babe And Im scheduled because, as you know, people look forward to learning the basics of their phone in a ca_ https://t.co/GLSUYpuiEA",Positive,0.3346789549,0.3312408719,0.3340801733
Predicted,"RT @iBeckTech: Id recommend that anyone making #BlackFriday purchases today and this weekend, along with #CyberMonday/#CyberWeek, should b_",Neutral,0.3284018551,0.3330738467,0.3385242982
Predicted,RT @CarolIngley: How fast will Apple Pay grow?  #ApplePay #AppleWatch #iPhone https://t.co/QSMlTkTHwi,Positive,0.3492244086,0.318668878,0.3321067134
Predicted,"Id recommend that anyone making #BlackFriday purchases today and this weekend, along with #CyberMonday/#CyberWeek,_ https://t.co/1y9CBeF244",Neutral,0.3294405276,0.3317746052,0.3387848672
Predicted,"RT @miva: How Miva Client, .@PlantTherapy, Achieved Dramatic Results by Adding #ApplePay https://t.co/O38azBWIX6",Positive,0.3415513294,0.3266361623,0.3318125083
Predicted,RT @iBeckTech: My mom woke up to some charges on her credit card that she did not make. I suspect someone got ahold of her card because of_,Positive,0.3444086706,0.3271934119,0.3283979175
Predicted,RT @BillsGirlGina: @RalphsGrocery Ive shopped in your stores for more than 20 years. But Im going to have to start shopping at @StaterBro_,Positive,0.3502753791,0.3217236781,0.3280009428
Predicted,"RT @ThomasVidal64: @_nickhola_ @CreditMutuel @LyfPay Juste #ApplePay, tout simplement?",Neutral,0.3206413214,0.3377512591,0.3416074194
Predicted,"@_nickhola_ @CreditMutuel @LyfPay Juste #ApplePay, tout simplement?",Neutral,0.3217152686,0.3367093294,0.341575402
Predicted,RT @stiel: You can now donate on JustGiving with #ApplePay https://t.co/5Jlcd6ZPyp,Positive,0.3663965071,0.3127721273,0.3208313656
Predicted,RT @tpfv23: Just had to leave Σ218 of booze in my trolley because @Tesco don't take #ApplePay over Σ30. Naive #retailing https://t.co/WcXxF_,Neutral,0.3333092189,0.3312718802,0.3354189009
Predicted,RT @tonybalmforth: Dear @tesco - why do you seem to impose a completely unnecessary Σ30 limit on ApplePay transactions? Nobody else that I_,Neutral,0.3326347663,0.331521734,0.3358434997
Predicted,RT @nordmaler: @n26 But friend needs #applepay in #germany __,Neutral,0.3315794668,0.3341183232,0.3343022101
Predicted,RT @Savvy__Investor: Apple Inc. (NASDAQ $AAPL) Strikes Significant Apple Pay Deal With French_ https://t.co/ne5RiwmZUQ #Technology #ApplePa_,Neutral,0.3307255858,0.3323166837,0.3369577305
Predicted,RT @NickCCal: I used Apple Pay from my iPhone on Best Buys website. It worked so so well. I wish everywhere used #ApplePay,Positive,0.3399338139,0.3304371772,0.3296290089
Predicted,@n26 But friend needs #applepay in #germany __,Positive,0.3355049501,0.3321560381,0.3323390118
Predicted,I used Apple Pay from my iPhone on Best Buys website. It worked so so well. I wish everywhere used #ApplePay,Positive,0.3424349011,0.3292344253,0.3283306737
Predicted,Apple Inc. (NASDAQ $AAPL) Strikes Significant Apple Pay Deal With French_ https://t.co/ne5RiwmZUQ #Technology_ https://t.co/HtdOVUcQsk,Neutral,0.3344033986,0.3299347098,0.3356618916
Predicted,ApplePay is definitely less convenient with FaceID but not too bad overall.,Positive,0.3370911621,0.3325232762,0.3303855617
Predicted,RT @passworksio: #Mobile devices will become the center point of transactions instead of store cashiers. #Retailers should focus on creatin_,Positive,0.3409878759,0.3263618699,0.3326502542
Predicted,RT @NickRobrot: @PockitUK Is there any chance you will support #ApplePay ?,Positive,0.3375385058,0.3255590022,0.336902492
Predicted,"CellPoint Mobile offers ready-built solutions to implement #ApplePay and other APMs quickly, securely and with mini_ https://t.co/UuLoqqgL06",Negative,0.3327141698,0.3354599711,0.3318258591
Predicted,RT @PekkaPekkala: You have a website. With a store. Lots of people coming in. Woohoo! But they are not buying! :( Here is a checklist what_,Positive,0.3463775466,0.3237413225,0.3298811308
Predicted,RT @claragoldsmith: One more for #ApplePay in France! https://t.co/m5kTiQm8zs,Positive,0.3542883916,0.3190247461,0.3266868623
Predicted,RT @stiel: #ApplePay in first deal with major French bank https://t.co/FWorhVelRr,Neutral,0.33433342,0.3196888008,0.3459777792
Predicted,"RT @JustTweetJ: After I figured out to the proper steps to use #ApplePay with #FaceID, it is simpler to glance for approval than to use #To_",Positive,0.3413302826,0.3320127471,0.3266569703
Predicted,RT @Cognac71: https://t.co/VvY2Dc4UP0 shocking to see how French banking system is so late to adopt new means of payment compared to other_,Positive,0.3465023102,0.326376137,0.3271215528
Predicted,"RT @shortmsgs: @CommBank I don't want to be annoying, but can someone there please answer my simple question, now posed repeatedly, as to w_",Positive,0.3477674612,0.3250230866,0.3272094522
Predicted,RT @ZealouSys: #Apple Seeds Fourth Beta of #watchOS 4.2 to #Developers - https://t.co/mtkNjfqDe2 #iosdev #ApplePay https://t.co/xIALrIJLIB,Neutral,0.3276005706,0.3330963566,0.3393030728
Predicted,#Apple Seeds Fourth Beta of #watchOS 4.2 to #Developers - https://t.co/mtkNjfqDe2 #iosdev #ApplePay https://t.co/xIALrIJLIB,Neutral,0.3295769985,0.3315872483,0.3388357532
Predicted,"After I figured out to the proper steps to use #ApplePay with #FaceID, it is simpler to glance for approval than to use #TouchID",Positive,0.343784255,0.3310303831,0.3251853619
Predicted,"RT @POSPartnersLLC: @torchystacos Now Accepting, #EMV #ApplePay #AndroidPay @ Preston Location in Dallas. @RPOWERPOS @crstexaspos https://t_",Positive,0.3431018229,0.3274666667,0.3294315104
Predicted,RT @CraigRyan: The new @BNZ #ApplePay works! Just brought lunch using my watch,Positive,0.3371014429,0.3264344315,0.3364641256
Predicted,"RT @24GSMro: Your phone with personality
Folie Carbon 3M Iphone 5 / 5s / SE
https://t.co/7u9NBxXDh4 / 0728428428
#24gsm #iPhoneSE  #carbon_",Neutral,0.3216953277,0.3385661155,0.3397385568
Predicted,#ApplePay in first deal with major French bank https://t.co/FWorhVelRr,Neutral,0.3392986418,0.3138007697,0.3469005885
Predicted,RT @regan_pasko: .@BRPConsulting says #Retail accept #ApplePay more than other mobile payment methods. https://t.co/0QrnlmKxFR,Positive,0.3476442706,0.322557441,0.3297982884
Predicted,RT @BraveBudgie: Thanks @Wawa for accepting Apple Pay at the pump. Best gas station ever! #ApplePay https://t.co/HSkUEKgPoR,Positive,0.3391284188,0.3273419371,0.3335296441
Predicted,RT @mondopiccolo: When will Swiss Banks realize that the best way to get new customers and differentiate is to forget about #twint and supp_,Positive,0.3425829476,0.3300518024,0.3273652501
Predicted,RT @teilweiselustig: If you want #ApplePay in Germany call your bank and ask! As always: New things are slow in Germany. @sparkasse @Deutsc_,Neutral,0.3321753052,0.3288497534,0.3389749413
Predicted,"Apple Pay is the easy, secure, and private way to pay on your iPhone and Apple Watch. 
Now you can easily shop at_ https://t.co/nHM2GIOkGF",Positive,0.3527023506,0.3212265942,0.3260710551
Predicted,"RT @goinhouse: Now Hiring: Payments Counsel - ApplePay, payments, credit/debit at Apple (Santa Clara, CA) https://t.co/ztzqMmjOgY #lawyer #_",Neutral,0.3279098406,0.3353742306,0.3367159288
Predicted,"Now Hiring: Payments Counsel - ApplePay, payments, credit/debit at Apple (Santa Clara, CA) https://t.co/ztzqMmjOgY #lawyer #legaljobs",Neutral,0.3294541938,0.3345262705,0.3360195357
Predicted,.@BRPConsulting says #Retail accept #ApplePay more than other mobile payment methods. https://t.co/0QrnlmKxFR,Positive,0.3539446393,0.3188019646,0.3272533961
Predicted,"RT @drakanzds: Here it comes! #applepay by @bancosantander (@Liberbank poneros las pilas , #gentequeseabrecuentasenotrosbancos)",Negative,0.3256130914,0.3378058963,0.3365810123
Predicted,"Here it comes! #applepay by @bancosantander (@Liberbank poneros las pilas , #gentequeseabrecuentasenotrosbancos)",Negative,0.3271345539,0.3371616394,0.3357038067
Predicted,i dunno about you but i get a little boner whenever I use ApplePay,Negative,0.3350881297,0.3357658879,0.3291459824
Predicted,RT @DaveTaylor: Use your Apple Watch to pay for things with Apple Pay? Here's how to set it all up on your iPhone: https://t.co/A79pm5J3wv_,Positive,0.3431788598,0.3281853922,0.328635748
Predicted,"RT @ConnorDonald: Me before working at Apple: technology is corroding the human spirit
Me after working at Apple for a week: if u dont_",Neutral,0.3321089865,0.3298575069,0.3380335067
Predicted,"Me before working at Apple: technology is corroding the human spirit
Me after working at Apple for a week: if u_ https://t.co/b3ufdhr199",Neutral,0.3344931682,0.3280906319,0.3374161999
Predicted,Use your Apple Watch to pay for things with Apple Pay? Here's how to set it all up on your iPhone: https://t.co/A79pm5J3wv #applepay,Positive,0.3453097182,0.3271130096,0.3275772722
Predicted,@PockitUK Is there any chance you will support #ApplePay ?,Positive,0.3421065834,0.3221789628,0.3357144538
Predicted,RT @theRealJaneBond: Lol she grabbed it off my desk __ shes SO not dumb. Just happy she cant figure out ApplePay _ https://t.co/kv2nCztMHH,Negative,0.3294181333,0.3379352424,0.3326466243
Predicted,Lol she grabbed it off my desk __ shes SO not dumb. Just happy she cant figure out ApplePay _ https://t.co/kv2nCztMHH,Negative,0.3307394582,0.3375440352,0.3317165066
Predicted,RT @cloudn9nee95: Used #ApplePay For the first time today #Amazing,Neutral,0.3352596296,0.3291765228,0.3355638476
Predicted,@JeffreeStar Tried to pay with ApplePay and the order didnt go thru. Had a panic attack and tried again. Got 2 ord_ https://t.co/eOGZovrYs3,Negative,0.3302270139,0.3368399225,0.3329330636
Predicted,Used #ApplePay For the first time today #Amazing,Positive,0.3404291406,0.3258125622,0.3337582972
Predicted,@ApplePay Apple Pay helps people who are blind or vision impaired,Negative,0.3330599442,0.3349269448,0.332013111
Predicted,@tanya90 Oh dear... youre still behind the times. Try contactless from an #AppleWatch with #ApplePay_ُ__,Negative,0.3257995698,0.3398079254,0.3343925048
Predicted,"N26 adds Apple Pay support in France, Spain, Italy and Finland https://t.co/xizvPyNVcs #applepay",Positive,0.339245181,0.3300690888,0.3306857302
Predicted,"@tim_cook @AmericanExpress #ApplePay #germany #timeTOstart PLEASE TIM #digital #payments with own credit card, not prepaid outside EU cards.",Neutral,0.3262079975,0.3360347469,0.3377572557
Predicted,RT @appleinsider: .@Apple highlights #ApplePay charity resources for 'Giving Tuesday' https://t.co/OZ6IP44qer https://t.co/PXlSD48Pto,Positive,0.3426297756,0.3272618966,0.3301083278
Predicted,@jcrew_help my ApplePay is sending my@order to my old address. I just ordered online 5 minutes ago. Can I change it?,Negative,0.3334542547,0.3342563347,0.3322894106
Predicted,.Apple highlights #ApplePay charity resources for 'Giving Tuesday' https://t.co/Mhno5XqmLX https://t.co/agaSMzsijZ,Positive,0.3498223881,0.3233483446,0.3268292673
Predicted,.Apple highlights #ApplePay charity resources for 'Giving Tuesday' https://t.co/KwiZg46jka https://t.co/kQoMaBmlJv,Positive,0.3498223881,0.3233483446,0.3268292673
Predicted,appleinsider: .Apple highlights #ApplePay charity resources for 'Giving Tuesday' https://t.co/MMloN527Rd https://t.co/vCwmw3nKY8,Positive,0.3457862623,0.3255418094,0.3286719283
Predicted,@AsdaServiceTeam @asda when will your stores accept ApplePay above Σ30 contactless limit?,Positive,0.3358676767,0.3311560644,0.3329762589
Predicted,Kudos to @express and their app for supporting #applepay super easy checkout #CyberMonday2017,Negative,0.3310034562,0.3382504948,0.330746049
Predicted,Maybe the new Board(s) of the Big 4 (after existing flee or suffer from memory loss) will be more friendly towards ApplePay.,Neutral,0.3314455917,0.3297719418,0.3387824664
Predicted,Hey @CapitalOneCA I was a good consumer this year! Will I get ApplePay for Christmas __?,Positive,0.3361297882,0.3351684926,0.3287017192
Predicted,"Of course, this is not news.

You have been listening to me bitch about all this since late 2015. About how we fail_ https://t.co/t9I3TDxwC7",Positive,0.3369074593,0.3350294886,0.3280630521
Predicted,"@TechExpertAdmin Apart from ApplePay, business intros, up selling accessories and having to be all TGIFridays about_ https://t.co/OPEKWWrBLJ",Negative,0.3258290889,0.3394481604,0.3347227507
Predicted,Apples repair website doesnt accept ApplePay. If ever there was a place to add it...,Positive,0.3410612502,0.3287257424,0.3302130074
Predicted,#shoppingschmovies  Applepay it Forward,Negative,0.3357432108,0.3383107939,0.3259459953
Predicted,ApplePay is great and its nice to see so many shops using it. Credit cards are so last millennium,Positive,0.3391492366,0.3354857876,0.3253649758
Predicted,I love ApplePay,Negative,0.339740714,0.3398265145,0.3204327716
Predicted,"@StansDonutsCHI I almost missed out on a half dozen at Oakbrook because you guys dont take #ApplePay yet. Luckily,_ https://t.co/miY9oF9QYq",Neutral,0.3345450164,0.33019166,0.3352633236
Predicted,"By the way, happy #CyberMonday. Like with #BlackFriday, I would recommend everyone pay with  Pay and any other_ https://t.co/jrY8WoRqyH",Neutral,0.3334765769,0.3306201616,0.3359032615
Predicted,Canceled and re-ordered the @garyvee Crushing It book through @Target. Now I have officially gotten my 15 percent_ https://t.co/fyrRW7Jk4G,Positive,0.3368348037,0.333966432,0.3291987643
Predicted,"For #Christmas 2017, the Smartphone will be at the centre of shopping habits and Apple Pay and Android Pay have an_ https://t.co/VqoXCdmvJ3",Positive,0.3443190386,0.3236262102,0.3320547511
Predicted,.@QuikTrip ApplePay has been down for a week.  Any plans to fix it?,Negative,0.3350887138,0.3368738177,0.3280374685
Predicted,"37% of mobile payments in the UK are completed in London and the South East every year, are you keeping up? If not_ https://t.co/tQpUdvOkRn",Positive,0.3369703676,0.330074596,0.3329550365
Predicted,@RevolutApp #AndroidPay and/or #ApplePay before Christmas?,Neutral,0.3317474875,0.3261431757,0.3421093368
Predicted,#ApplePay - Come pagare con Face ID su #iPhoneX - @Apple https://t.co/cQ4zquVxRf,Neutral,0.3304436982,0.3305440864,0.3390122154
Predicted,#ApplePay - Come pagare con Face ID su #iPhoneX - Apple https://t.co/UynmEJi6iM via @YouTube,Neutral,0.3330537919,0.3282031123,0.3387430958
Predicted,"RT n26 ""nordmaler Hey there, the enablement of #ApplePay is entirely up to Apple. We'll let you know as soon as we have more information.""",Positive,0.3401442299,0.327363148,0.3324926221
Predicted,"@nordmaler Hey there, the enablement of #ApplePay is entirely up to Apple. We'll let you know as soon as we have more information.",Positive,0.3424653519,0.3259845158,0.3315501323
Predicted,#Natwest say its not our fault? Well whos fault is it then? #applepay nightmare. https://t.co/uOUMfBOjFN,Positive,0.3344966023,0.3338561617,0.3316472361
Predicted,"people who use ApplePay at the ticket barriers are the real terrorists 

hello Monday",Negative,0.3305408927,0.3384277218,0.3310313854
Predicted,"Made four  Pay transactions today, which is two away from my record (in a single day) of six. Have to say that it_ https://t.co/GFabpnMDAb",Neutral,0.3329751029,0.3310392671,0.33598563
Predicted,Sent a @Starbucks gift card to a friend of mine. Did right through the #iMessage Stickers and got to pay with  Pay_ https://t.co/x2cboNt9QQ,Positive,0.3410739263,0.3286330787,0.330292995
Predicted,In the past 13 months Apple has released 5 new iPhones and several iWatches which can support #ApplePay - available_ https://t.co/JWra8qnpa6,Neutral,0.3344131522,0.3296134606,0.3359733872
Predicted,"@sj26 @pat @Apple @ING @CommBank +3 for @bankaust .. the best values and such great customer service!! Also, ApplePay! ____",Negative,0.3274513721,0.3380526834,0.3344959445
Predicted,Also @VuduFans should support use my location only when using the app and ApplePay. Its so damn hard to set this app up!,Negative,0.3317580184,0.3403497581,0.3278922236
Predicted,"Pre-ordered the new @garyvee book Crushing It on @Target via  Pay. Thanks to the holiday season, I got free ship_ https://t.co/8WkUtMaDnt",Positive,0.3402642089,0.3290347751,0.3307010159
Predicted,The ability to use #ApplePay at @7eleven would be an awesome Christmas present.,Positive,0.3378396929,0.3291163024,0.3330440047
Predicted,"@hugobrown @CubicTS @smh As long as this trial goes well (hopefully!), I can see you ditching that Opal card and ju_ https://t.co/f7Oue3Bvgm",Neutral,0.3308914457,0.331991732,0.3371168223
Predicted,Just bought something off of @BHPhotoVideo and I have to say that now that they take #ApplePay its dangerous how f_ https://t.co/zqqeNPlNNX,Positive,0.3408681307,0.3287856058,0.3303462634
Predicted,@ANZ_AUs top tech executive has claimed its decision to move ahead of its big four rivals with #ApplePay has led t_ https://t.co/NCBfqfjiwS,Negative,0.3299462794,0.3357780848,0.3342756359
Predicted,"Apple Pay is kinda interesting on iPhone X - You hold your device near to the pinpad as usual, then it asks you to_ https://t.co/eFYpuj3yxF",Positive,0.3446951672,0.3241525556,0.3311522772
Predicted,Watched the @Mastercard MasterPass ad on TV. I dont have a credit card but MasterPass does not interest me at all._ https://t.co/WmsHmzVkR4,Positive,0.3386145049,0.3295735185,0.3318119766
Predicted,Hey @eBay: why not just use #ApplePay? Feels like @PayPal shouldnt be necessary anymore.,Positive,0.3340133158,0.3329024772,0.333084207
Predicted,"By the way, happy #CyberWeek! I do plan to make a couple purchases this week, which excites me greatly. My one bit_ https://t.co/GFsM1sLdu6",Neutral,0.3341452372,0.3313811843,0.3344735785
Predicted,@Westpac you realise how stupid your new TV add is right? If you supported ApplePay people wouldnt need to find an_ https://t.co/gedZzOazYe,Positive,0.3366120737,0.3283503262,0.3350376001
Predicted,Does Cabapp support Applepay?,Positive,0.3360669808,0.3318811217,0.3320518975
Predicted,@MCATEER4 @merseyflow 2017.. they could have pay by texting your reg or even a GPS with ApplePay that pops up.. cur_ https://t.co/CJ8fUTTiXc,Positive,0.336174773,0.3288959224,0.3349293046
Predicted,"@BusyCityGuy @thomas_buffard @TheNickmaster21 @ScriptOnRoblox Wrong, in France you can use #ApplePay with every NFC_ https://t.co/Mh5UKzp2Vo",Positive,0.3392611926,0.3266220383,0.3341167691
Predicted,@SnazzyQ Its ApplePay :/,Negative,0.3331619712,0.3454471867,0.321390842
Predicted,The Apple Online Store doesn't do ApplePay?,Positive,0.3441952244,0.3255170317,0.3302877439
Predicted,@crackedbackdoor applepay?,Positive,0.3487561849,0.3255430128,0.3257008023
Predicted,"@MarkStruczewski Hi Mark, our app is set up for ApplePay as the FAQ states.",Negative,0.3350773317,0.3365819341,0.3283407343
Predicted,"At the gas station, but forgot my wallet. #applepay clutch",Positive,0.3349057503,0.3324536094,0.3326406403
Predicted,"@MarkStruczewski Hello Mark, please click here for a helpful FAQ relating to ApplePay in our App.
https://t.co/obrT0lg6oT",Positive,0.3365171599,0.3331624246,0.3303204155
Predicted,Wtf is the point of Apple Pay if it doesnt fucking work? #applepay #lame #notimpressed,Positive,0.3404111522,0.3296991482,0.3298896996
Predicted,@TommyHilfiger Why would the staff at the Canadian location #748 insist NO #NFC tap with #ApplePay  #AndroidPay or_ https://t.co/B569jGwEVH,Neutral,0.3311822409,0.3315491766,0.3372685825
Predicted,"https://t.co/jNYynZ9W1v _is now accepting Apple Pay. 
#greenleef #apple #applepay #ipay #organic #eco_ https://t.co/KpTdJs28GA",Positive,0.3343808196,0.3327188869,0.3329002936
Predicted,@CapitalOne  When will we have #ApplePay support for @costcocanada credit cards?,Positive,0.348255197,0.3236667183,0.3280780847
Predicted,"Thank you, @Kohls, for making it SO easy to make a purchase on your site using #ApplePay on Safari. Is your app set up for ApplePay too?",Positive,0.3401641175,0.3293029953,0.3305328872
Predicted,Thank God for ApplePay_ُ_ȏ__,Positive,0.3416307043,0.3290979486,0.329271347
Predicted,"@foobarsoft @Target The change of sound wasnt Targets doing, @Verifone made the change. You should see the change_ https://t.co/3PpD3ag5y6",Positive,0.3348501911,0.3305728004,0.3345770085
Predicted,@QuikTrip and #ApplePay = snacks for days and empty bank account ____,Neutral,0.3300069557,0.3317592206,0.3382338237
Predicted,@GGP_Inc you should definitely make a food court mobile app with ordering linked to #ApplePay and add in app tippin_ https://t.co/Pv4svUZmj7,Positive,0.3386344051,0.3281830245,0.3331825705
Predicted,@crypterium @ICObazaar CRYPTERIUM is a crypto bank that will combine very necessary and promising services  -_ https://t.co/ja5DzVeSGS,Neutral,0.3254171984,0.3234185098,0.3511642918
Predicted,"Hello #Applepay @swisscard, goodbye @viseca #viseca_cards",Neutral,0.32765991,0.3360817628,0.3362583273
Predicted,"@Apple It would have been the best in all categories ( this is good CRT level of true blacks @dark1x @gofreak_ie ),_ https://t.co/CnC0120Sx5",Negative,0.3327920384,0.3356749762,0.3315329854
Predicted,"Motie Bring, GM UK eCom, discusses the importance of #ApplePay #AnroidPay in the UK. View the full video here:_ https://t.co/dwyXyZLsfb",Neutral,0.3326536726,0.3318841886,0.3354621388
Predicted,@PaulPitkethly @Westpac Hey @anz_au do you guys want my bussiness it seems @Westpac cant answer my questions about #applepay,Positive,0.3348146512,0.3333923795,0.3317929693
